Second;UHOLEG2;UCOLEG2;ZINST80;ZINST71;ZINST77;ZINST74;WFWLN2;WSTM2;ZINST58;KBCDO23;KBCDO15;ZINST63;LOG_ACIDENTE
24;325,845;291,623;100,16;88,704;49,017;65,788;466,593;445,231;150,97;98;13;52,341;PARAMLOG_B-13
25;325,851;291,631;100,156;88,731;49,061;65,793;467,046;445,3;150,639;98;13;52,171;PARAMLOG_B-13
26;325,856;291,637;100,152;88,759;49,106;65,795;467,483;445,362;150,304;98;13;51,998;PARAMLOG_B-13
27;325,86;291,641;100,148;88,789;49,154;65,796;467,898;445,419;149,968;97;13;51,823;PARAMLOG_B-13
28;325,863;291,643;100,143;88,819;49,203;65,796;468,284;445,462;149,629;97;12;51,647;PARAMLOG_B-13
29;325,865;291,643;100,138;88,85;49,254;65,795;468,612;445,341;149,289;97;12;51,468;PARAMLOG_B-13
30;325,867;291,642;100,133;88,881;49,303;65,797;468,827;444,967;148,949;97;12;51,288;PARAMLOG_B-13
31;325,867;291,64;100,128;88,911;49,349;65,803;468,938;444,419;148,61;97;12;51,108;PARAMLOG_B-13
32;325,866;291,638;100,122;88,939;49,391;65,813;468,961;443,726;148,274;97;12;50,927;PARAMLOG_B-13
33;325,864;291,636;100,116;88,966;49,429;65,827;468,908;442,955;147,944;97;11;50,746;PARAMLOG_B-13
34;325,861;291,636;100,11;88,991;49,463;65,845;468,786;442,112;147,618;97;11;50,567;PARAMLOG_B-13
35;325,851;291,637;100,105;89,016;49,495;65,867;468,596;441,258;147,308;97;11;50,389;PARAMLOG_B-13
36;325,829;291,641;100,095;89,04;49,524;65,892;468,35;440,355;147,058;97;11;50,235;PARAMLOG_B-13
37;325,797;291,647;100,088;89,063;49,551;65,919;468,11;439,393;146,836;97;11;50,095;PARAMLOG_B-13
38;325,757;291,654;100,081;89,086;49,575;65,946;467,927;438,393;146,633;97;11;49,963;PARAMLOG_B-13
39;325,709;291,661;100,071;89,108;49,598;65,973;467,829;437,381;146,453;97;11;49,842;PARAMLOG_B-13
40;325,66;291,668;100,05;89,131;49,621;65,998;467,814;436,363;146,298;97;11;49,731;PARAMLOG_B-13
41;325,613;291,674;100,022;89,156;49,646;66,02;467,79;435,335;146,165;96;11;49,631;PARAMLOG_B-13
42;325,569;291,678;100,058;89,183;49,674;66,042;467,707;434,307;146,048;96;11;49,539;PARAMLOG_B-13
43;325,528;291,68;100,033;89,211;49,705;66,062;467,526;433,272;145,941;96;11;49,452;PARAMLOG_B-13
44;325,491;291,681;100,007;89,242;49,74;66,083;467,218;432,251;145,838;96;11;49,367;PARAMLOG_B-13
45;325,455;291,682;99,98;89,274;49,778;66,104;466,782;431,246;145,738;96;11;49,283;PARAMLOG_B-13
46;325,421;291,683;99,949;89,309;49,819;66,125;466,227;430,243;145,644;96;11;49,201;PARAMLOG_B-13
47;325,388;291,684;99,918;89,344;49,862;66,147;465,571;429,238;145,557;96;11;49,122;PARAMLOG_B-13
48;325,358;291,686;99,889;89,381;49,908;66,169;464,827;428,252;145,477;96;11;49,047;PARAMLOG_B-13
49;325,33;291,688;99,864;89,418;49,955;66,193;463,994;427,257;145,4;95;11;48,974;PARAMLOG_B-13
50;325,304;291,691;99,841;89,456;50,003;66,217;463,079;426,282;145,319;95;11;48,899;PARAMLOG_B-13
51;325,276;291,696;99,821;89,495;50,053;66,243;462,091;425,325;145,223;95;11;48,817;PARAMLOG_B-13
52;325,245;291,702;99,802;89,535;50,104;66,27;461,048;424,389;145,117;95;11;48,73;PARAMLOG_B-13
53;325,212;291,709;99,783;89,574;50,155;66,298;459,967;423,473;145,007;95;11;48,64;PARAMLOG_B-13
54;325,178;291,717;99,764;89,614;50,206;66,326;458,872;422,563;144,893;95;11;48,548;PARAMLOG_B-13
55;325,143;291,726;99,745;89,654;50,257;66,355;457,769;421,646;144,777;94;10;48,454;PARAMLOG_B-13
56;325,108;291,735;99,727;89,693;50,308;66,384;456,66;420,733;144,66;94;10;48,359;PARAMLOG_B-13
57;325,072;291,745;99,709;89,733;50,359;66,414;455,542;419,818;144,543;94;10;48,264;PARAMLOG_B-13
58;325,035;291,756;99,691;89,773;50,41;66,444;454,415;418,906;144,425;94;10;48,168;PARAMLOG_B-13
59;324,998;291,767;99,673;89,812;50,461;66,474;453,279;417,989;144,31;94;10;48,074;PARAMLOG_B-13
60;324,962;291,777;99,654;89,851;50,511;66,504;452,138;417,08;144,197;94;10;47,98;PARAMLOG_B-13
61;324,927;291,789;99,636;89,89;50,56;66,536;450,985;416,167;144,088;93;10;47,887;PARAMLOG_B-13
62;324,893;291,8;99,617;89,929;50,61;66,567;449,816;415,242;143,982;93;10;47,796;PARAMLOG_B-13
63;324,859;291,812;99,599;89,968;50,659;66,599;448,628;414,328;143,878;93;10;47,706;PARAMLOG_B-13
64;324,826;291,825;99,58;90,006;50,707;66,632;447,416;413,415;143,775;93;10;47,616;PARAMLOG_B-13
65;324,793;291,838;99,561;90,044;50,755;66,666;446,187;412,508;143,674;93;10;47,527;PARAMLOG_B-13
66;324,76;291,852;99,542;90,081;50,802;66,701;444,945;411,598;143,575;93;10;47,438;PARAMLOG_B-13
67;324,727;291,866;99,523;90,119;50,849;66,736;443,692;410,7;143,476;93;10;47,35;PARAMLOG_B-13
68;324,694;291,882;99,505;90,155;50,894;66,772;442,43;409,799;143,379;92;10;47,262;PARAMLOG_B-13
69;324,661;291,898;99,486;90,191;50,939;66,808;441,162;408,903;143,282;92;10;47,175;PARAMLOG_B-13
70;324,628;291,915;99,467;90,227;50,983;66,846;439,89;408,016;143,186;92;10;47,087;PARAMLOG_B-13
71;324,594;291,932;99,448;90,262;51,026;66,883;438,623;407,182;143,089;92;10;46,999;PARAMLOG_B-13
72;324,561;291,95;99,43;90,297;51,069;66,92;437,387;406,49;142,994;92;10;46,911;PARAMLOG_B-13
73;324,527;291,969;99,411;90,333;51,114;66,955;436,185;405,911;142,898;92;10;46,823;PARAMLOG_B-13
74;324,495;291,987;99,393;90,369;51,161;66,987;435,006;405,428;142,801;91;10;46,735;PARAMLOG_B-13
75;324,462;292,005;99,375;90,407;51,211;67,016;433,847;405,036;142,704;91;10;46,646;PARAMLOG_B-13
76;324,429;292,023;99,358;90,445;51,263;67,042;432,706;404,695;142,605;91;10;46,556;PARAMLOG_B-13
77;324,396;292,04;99,341;90,484;51,317;67,066;431,583;404,4;142,504;91;10;46,465;PARAMLOG_B-13
78;324,363;292,055;99,325;90,523;51,373;67,088;430,486;404,14;142,4;91;10;46,372;PARAMLOG_B-13
79;324,329;292,069;99,309;90,563;51,431;67,106;429,428;404,088;142,295;91;10;46,279;PARAMLOG_B-13
80;324,295;292,081;99,294;90,603;51,493;67,118;428,449;404,286;142,186;90;10;46,183;PARAMLOG_B-13
81;324,261;292,091;99,279;90,646;51,56;67,124;427,531;404,62;142,074;90;10;46,086;PARAMLOG_B-13
82;324,226;292,099;99,264;90,69;51,631;67,124;426,639;405,005;141,959;90;10;45,986;PARAMLOG_B-13
83;324,191;292,103;99,251;90,736;51,706;67,119;425,762;405,382;141,84;90;10;45,884;PARAMLOG_B-13
84;324,155;292,104;99,238;90,781;51,783;67,111;424,902;405,711;141,718;90;10;45,781;PARAMLOG_B-13
85;324,121;292,102;99,225;90,826;51,859;67,1;424,071;405,959;141,594;90;10;45,676;PARAMLOG_B-13
86;324,086;292,096;99,213;90,869;51,934;67,087;423,276;406,135;141,469;89;10;45,571;PARAMLOG_B-13
87;324,05;292,088;99,201;90,91;52,005;67,074;422,515;406,215;141,343;89;10;45,464;PARAMLOG_B-13
88;324,015;292,077;99,19;90,949;52,072;67,061;421,79;406,218;141,216;89;10;45,356;PARAMLOG_B-13
89;323,978;292,064;99,178;90,985;52,134;67,049;421,095;406,123;141,087;89;10;45,248;PARAMLOG_B-13
90;323,939;292,05;99,166;91,019;52,191;67,038;420,426;405,953;140,958;89;10;45,139;PARAMLOG_B-13
91;323,898;292,035;99,153;91,05;52,242;67,028;419,78;405,696;140,829;89;10;45,029;PARAMLOG_B-13
92;323,856;292,019;99,141;91,078;52,288;67,019;419,152;405,374;140,701;89;10;44,919;PARAMLOG_B-13
93;323,813;292,003;99,128;91,104;52,329;67,012;418,539;404,977;140,575;89;10;44,811;PARAMLOG_B-13
94;323,77;291,988;99,115;91,127;52,364;67,006;417,929;404,527;140,452;89;10;44,703;PARAMLOG_B-13
95;323,726;291,972;99,102;91,148;52,395;67,002;417,313;404,026;140,33;88;10;44,597;PARAMLOG_B-13
96;323,683;291,957;99,088;91,167;52,422;66,999;416,681;403,491;140,212;88;10;44,491;PARAMLOG_B-13
97;323,639;291,943;99,074;91,185;52,445;66,998;416,028;402,904;140,096;88;10;44,387;PARAMLOG_B-13
98;323,595;291,929;99,06;91,2;52,465;66,998;415,345;402,305;139,981;88;9;44,282;PARAMLOG_B-13
99;323,552;291,915;99,046;91,215;52,482;67;414,633;401,687;139,868;88;9;44,179;PARAMLOG_B-13
100;323,508;291,903;99,031;91,228;52,497;67,003;413,887;401,049;139,757;88;9;44,077;PARAMLOG_B-13
101;323,466;291,892;99,017;91,241;52,509;67,007;413,108;400,403;139,65;88;9;43,976;PARAMLOG_B-13
102;323,424;291,882;99,002;91,252;52,519;67,012;412,295;399,895;139,544;88;9;43,876;PARAMLOG_B-13
103;323,383;291,872;98,988;91,264;52,533;67,013;411,547;399,966;139,441;88;9;43,777;PARAMLOG_B-13
104;323,344;291,863;98,974;91,279;52,552;67,007;410,767;400,038;139,337;87;9;43,679;PARAMLOG_B-13
105;323,306;291,854;98,959;91,296;52,577;66,998;409,925;400,117;139,233;87;9;43,579;PARAMLOG_B-13
106;323,269;291,844;98,946;91,314;52,605;66,987;409,038;400,194;139,127;87;9;43,479;PARAMLOG_B-13
107;323,232;291,832;98,934;91,332;52,635;66,974;408,136;400,255;139,02;87;9;43,378;PARAMLOG_B-13
108;323,196;291,819;98,922;91,35;52,665;66,959;407,238;400,315;138,911;87;9;43,275;PARAMLOG_B-13
109;323,16;291,805;98,91;91,367;52,694;66,943;406,361;400,359;138,801;87;9;43,172;PARAMLOG_B-13
110;323,123;291,789;98,899;91,383;52,722;66,927;405,512;400,394;138,69;87;9;43,067;PARAMLOG_B-13
111;323,087;291,772;98,888;91,397;52,748;66,91;404,696;400,414;138,576;87;9;42,962;PARAMLOG_B-13
112;323,049;291,754;98,877;91,411;52,772;66,892;403,917;400,439;138,462;87;9;42,856;PARAMLOG_B-13
113;323,011;291,735;98,866;91,422;52,794;66,874;403,175;400,452;138,347;87;9;42,749;PARAMLOG_B-13
114;322,972;291,715;98,856;91,433;52,813;66,855;402,471;400,461;138,232;87;9;42,641;PARAMLOG_B-13
115;322,933;291,695;98,845;91,442;52,83;66,836;401,802;400,46;138,117;86;9;42,533;PARAMLOG_B-13
116;322,893;291,674;98,835;91,449;52,845;66,816;401,165;400,448;138,002;86;9;42,426;PARAMLOG_B-13
117;322,853;291,653;98,827;91,456;52,858;66,796;400,559;400,432;137,887;86;9;42,317;PARAMLOG_B-13
118;322,813;291,631;98,822;91,461;52,868;66,775;399,977;400,412;137,771;86;9;42,209;PARAMLOG_B-13
119;322,773;291,608;98,816;91,464;52,876;66,754;399,413;400,394;137,651;86;9;42,098;PARAMLOG_B-13
120;322,732;291,585;98,811;91,467;52,883;66,733;398,866;400,376;137,527;86;9;41,984;PARAMLOG_B-13
121;322,689;291,562;98,805;91,469;52,888;66,711;398,338;400,367;137,4;86;9;41,868;PARAMLOG_B-13
122;322,645;291,538;98,8;91,469;52,891;66,689;397,832;400,345;137,272;86;9;41,752;PARAMLOG_B-13
123;322,6;291,514;98,794;91,468;52,892;66,666;397,353;400,318;137,144;86;9;41,635;PARAMLOG_B-13
124;322,554;291,489;98,788;91,467;52,891;66,643;396,901;400,289;137,018;86;9;41,518;PARAMLOG_B-13
125;322,509;291,464;98,782;91,464;52,889;66,619;396,474;400,249;136,893;86;9;41,402;PARAMLOG_B-13
126;322,464;291,437;98,776;91,461;52,885;66,594;396,067;400,194;136,769;85;9;41,287;PARAMLOG_B-13
127;322,407;291,412;98,768;91,026;52,052;67,547;0;66,407;136,644;83;9;41,171;PARAMLOG_B-13
128;322,123;291,473;98,766;88,997;47,741;71,526;0;83,628;136,81;73;10;41,158;PARAMLOG_B-13
129;321,459;291,833;98,63;87,172;43,9;73,397;0;134,403;137,005;51;12;41,305;PARAMLOG_B-13
130;320,183;292,519;98,449;85,843;41,181;74,233;0;181,153;136,175;33;15;40,977;PARAMLOG_B-13
131;318,024;293,371;98,275;85,038;39,607;74,416;0;223,969;134,468;22;19;40,249;PARAMLOG_B-13
132;315,208;294,177;98,105;84,566;38,749;74,33;0;245,048;132,239;15;22;39,259;PARAMLOG_B-13
133;312,161;294,769;97,919;84,249;38,223;74,003;0;261,224;129,866;11;23;38,163;PARAMLOG_B-13
134;309,288;295,05;97,717;84,001;37,849;73,419;0;273,259;127,569;8;24;37,069;PARAMLOG_B-13
135;306,841;294,995;97,523;83,786;37,551;72,607;0;281,727;125,435;7;25;36,024;PARAMLOG_B-13
136;304,911;294,631;97,34;83,598;37,316;71,63;0;287,301;123,459;6;25;35,036;PARAMLOG_B-13
137;303,454;293,974;97,192;83,438;37,148;70,561;0;290,744;121,615;5;24;34,095;PARAMLOG_B-13
138;302,355;293,051;97,093;83,309;37,052;69,468;0;292,695;119,89;4;24;33,198;PARAMLOG_B-13
139;301,49;291,997;97,049;83,205;37,015;68,403;0;293,608;118,252;4;23;32,331;PARAMLOG_B-13
140;300,736;290,92;97,051;83,113;37,013;67,396;0;293,782;116,683;3;23;31,488;PARAMLOG_B-13
141;300,001;289,876;97,087;83,018;37,013;66,462;0;293,43;115,164;3;23;30,661;PARAMLOG_B-13
142;299,219;288,884;97,142;82,904;36,981;65,601;0;292,683;113,692;3;23;29,846;PARAMLOG_B-13
143;298,362;287,95;97,203;82,759;36,891;64,803;0;291,604;112,271;2;23;29,046;PARAMLOG_B-13
144;297,431;287,07;97,264;82,576;36,725;64,056;0;290,315;110,906;2;23;28,264;PARAMLOG_B-13
145;296,444;286,237;97,321;82,351;36,476;63,347;0;288,729;109,601;2;23;27,504;PARAMLOG_B-13
146;295,426;285,439;97,377;82,084;36,142;62,664;0;286,858;108,36;2;23;26,767;PARAMLOG_B-13
147;294,396;284,667;97,435;81,78;35,732;62,001;0;284,79;107,191;2;24;26,058;PARAMLOG_B-13
148;293,372;283,913;97,499;81,443;35,255;61,352;0;282,535;106,097;1;24;25,38;PARAMLOG_B-13
149;292,369;283,171;97,571;81,08;34,724;60,715;0;280,131;105,08;1;24;24,736;PARAMLOG_B-13
150;291,4;282,439;97,652;80,696;34,151;60,091;0;277,623;104,128;1;24;24,121;PARAMLOG_B-13
151;290,466;281,715;97,743;80,297;33,544;59,479;0;275,057;103,235;1;24;23,532;PARAMLOG_B-13
152;289,566;280,999;97,843;79,885;32,913;58,88;0;272,484;102,395;1;25;22,967;PARAMLOG_B-13
153;288,696;280,293;97,95;79,465;32,264;58,296;0;269,934;101,601;1;25;22,424;PARAMLOG_B-13
154;287,853;279,597;98,062;79,039;31,603;57,727;0;267,422;100,85;1;25;21,9;PARAMLOG_B-13
155;287,033;278,913;98,176;78,609;30,933;57,173;0;264,941;100,138;1;25;21,393;PARAMLOG_B-13
156;286,232;278,241;98,292;78,175;30,256;56,633;0;262,51;99,46;1;26;20,903;PARAMLOG_B-13
157;285,449;277,583;98,407;77,739;29,572;56,106;0;260,124;98,816;1;26;20,427;PARAMLOG_B-13
158;284,682;276,936;98,521;77,3;28,884;55,593;0;257,784;98,201;0;26;19,966;PARAMLOG_B-13
159;283,93;276,302;98,632;76,86;28,192;55,092;0;255,483;97,613;0;26;19,518;PARAMLOG_B-13
160;283,193;275,68;98,741;76,419;27,498;54,603;0;253,218;97,052;0;27;19,082;PARAMLOG_B-13
161;282,471;275,069;98,847;75,977;26,801;54,124;0;250,994;96,513;0;27;18,657;PARAMLOG_B-13
162;281,765;274,468;98,951;75,535;26,102;53,656;0;248,796;95,997;0;27;18,242;PARAMLOG_B-13
163;281,072;273,877;99,052;75,092;25,402;53,197;12;246,753;95,501;0;28;17,837;PARAMLOG_B-13
164;280,394;273,295;99,15;74,661;24,718;52,749;12;244,592;95,023;0;28;17,442;PARAMLOG_B-13
165;279,731;272,722;99,246;74,227;24,031;52,308;12;242,477;94,562;0;28;17,054;PARAMLOG_B-13
166;279,081;272,156;99,339;73,794;23,342;51,874;12;240,36;94,116;0;28;16,673;PARAMLOG_B-13
167;278,445;271,598;99,431;73,361;22,653;51,446;12;238,253;93,681;0;29;16,299;PARAMLOG_B-13
168;277,821;271,045;99,52;72,929;21,966;51,024;12;236,182;93,257;0;29;15,932;PARAMLOG_B-13
169;277,209;270,498;99,607;72,5;21,282;50,608;12;234,142;92,843;0;29;15,569;PARAMLOG_B-13
170;276,608;269,956;99,693;72,073;20,602;50,198;12;232,146;92,436;0;30;15,212;PARAMLOG_B-13
171;276,019;269,42;99,775;71,649;19,926;49,795;12;230,178;92,037;0;30;14,858;PARAMLOG_B-13
172;275,439;268,889;99,855;71,229;19,256;49,398;12;228,252;91,645;0;30;14,509;PARAMLOG_B-13
173;274,866;268,363;99,932;70,811;18,592;49,007;12;226,363;91,259;0;30;14,162;PARAMLOG_B-13
174;274,299;267,843;100,006;70,398;17,933;48,622;12;224,505;90,882;0;31;13,821;PARAMLOG_B-13
175;273,739;267,328;100,079;69,987;17,279;48,243;12;222,672;90,513;0;31;13,484;PARAMLOG_B-13
176;273,185;266,818;100,152;69,58;16,63;47,87;12;220,871;90,151;0;31;13,152;PARAMLOG_B-13
177;272,636;266,313;100,224;69,176;15,986;47,502;12;219,085;89,799;0;31;12,824;PARAMLOG_B-13
178;272,094;265,812;100,296;68,774;15,346;47,139;12;217,313;89,453;0;32;12,501;PARAMLOG_B-13
179;271,558;265,317;100,368;68,376;14,712;46,781;12;215,562;89,115;0;32;12,182;PARAMLOG_B-13
180;271,028;264,825;100,439;67,981;14,082;46,428;12;213,838;88,784;0;32;11,866;PARAMLOG_B-13
181;270,505;264,338;100,509;67,588;13,457;46,079;12;212,137;88,458;0;32;11,554;PARAMLOG_B-13
182;269,987;263,854;100,579;67,199;12,836;45,736;12;210,459;88,139;0;33;11,246;PARAMLOG_B-13
183;269,474;263,374;100,648;66,813;12,221;45,396;12;208,799;87,825;0;33;10,941;PARAMLOG_B-13
184;268,967;262,898;100,716;66,43;11,611;45,061;12;207,165;87,517;0;33;10,638;PARAMLOG_B-13
185;268,463;262,426;100,784;66,05;11,006;44,73;12;205,547;87,216;0;33;10,34;PARAMLOG_B-13
186;267,963;261,957;100,852;65,674;10,406;44,403;12;203,947;86,92;0;34;10,045;PARAMLOG_B-13
187;267,469;261,491;100,919;65,301;9,811;44,079;12;202,359;86,63;0;34;9,753;PARAMLOG_B-13
188;266,978;261,029;100,985;64,93;9,221;43,76;12;200,796;86,346;0;34;9,464;PARAMLOG_B-13
189;266,492;260,569;101,052;64,563;8,636;43,444;12;199,235;86,067;0;34;9,179;PARAMLOG_B-13
190;266,01;260,113;101,118;64,199;8,056;43,132;12;197,701;85,794;0;35;8,896;PARAMLOG_B-13
191;265,533;259,659;101,183;63,839;7,482;42,823;12;196,185;85,525;0;35;8,617;PARAMLOG_B-13
192;265,058;259,208;101,248;63,497;6,94;42,518;12;194,679;85,261;0;35;8,339;PARAMLOG_B-13
193;264,588;258,759;101,313;63,206;6,491;42,215;12;193,151;85,002;0;35;8,065;PARAMLOG_B-13
194;264,121;258,313;101,378;62,946;6,094;41,916;12;191,607;84,747;0;36;7,793;PARAMLOG_B-13
195;263,658;257,869;101,442;62,704;5,729;41,619;12;190,073;84,496;0;36;7,523;PARAMLOG_B-13
196;263,198;257,426;101,507;62,473;5,383;41,326;12;188,568;84,249;0;36;7,256;PARAMLOG_B-13
197;262,741;256,985;101,571;62,249;5,049;41,034;12;185,973;84,006;0;36;6,991;PARAMLOG_B-13
198;262,287;256,546;101,635;62,014;4,693;40,771;12;181,91;83,767;0;37;6,728;PARAMLOG_B-13
199;261,831;256,112;101,698;61,749;4,28;40,553;12;171,48;83,534;0;37;6,468;PARAMLOG_B-13
200;261,367;255,691;101,759;61,331;3,591;40,566;12;118,672;83,313;0;37;6,214;PARAMLOG_B-13
201;260,852;255,321;101,815;60,106;1,471;41,739;12;0;83,13;0;37;5,977;PARAMLOG_B-13
202;260,131;255,115;101,821;57,764;0;42,913;12;0;83,075;0;38;5,808;PARAMLOG_B-13
203;259,353;255,158;101,767;53,739;0;43,658;12;0;83,142;0;38;5,784;PARAMLOG_B-13
204;258,77;255,403;101,729;49,265;0;44,177;12;0;83,218;0;39;5,791;PARAMLOG_B-13
205;258,307;255,74;101,724;44,842;0;44,548;12;0;83,311;0;39;5,81;PARAMLOG_B-13
206;257,947;256,078;101,75;40,645;0;44,816;12;0;83,437;0;39;5,883;PARAMLOG_B-13
207;257,696;256,365;101,803;36,748;0;45,01;12;0;83,566;0;39;5,97;PARAMLOG_B-13
208;257,562;256,585;101,867;33,184;0;45,15;12;0;83,699;0;39;6,062;PARAMLOG_B-13
209;257,541;256,74;101,934;29,971;0;45,251;12;0;83,838;0;39;6,165;PARAMLOG_B-13
210;257,614;256,843;102;27,12;0;45,323;12;0;83,975;0;39;6,27;PARAMLOG_B-13
211;257,755;256,908;102,06;24,639;0;45,378;12;0;84,11;0;39;6,372;PARAMLOG_B-13
212;257,932;256,949;102,113;22,529;0;45,422;12;0;84,242;0;39;6,472;PARAMLOG_B-13
213;258,12;256,981;102,159;20,676;0;45,462;12;0;84,369;0;39;6,567;PARAMLOG_B-13
214;258,298;257,012;102,198;19,143;0;45,501;12;0;84,49;0;39;6,656;PARAMLOG_B-13
215;258,456;257,048;102,23;17,921;0;45,543;12;0;84,608;0;39;6,739;PARAMLOG_B-13
216;258,586;257,093;102,255;17,011;0;45,59;12;0;84,722;0;39;6,818;PARAMLOG_B-13
217;258,691;257,149;102,276;16,873;0;45,641;12;0;84,832;0;39;6,894;PARAMLOG_B-13
218;258,775;257,215;102,292;17,45;0;45,698;12;0;84,941;0;39;6,968;PARAMLOG_B-13
219;258,842;257,288;102,305;18,252;0;45,757;12;0;85,048;0;39;7,04;PARAMLOG_B-13
220;258,899;257,366;102,316;19,189;0;45,816;12;0;85,153;0;39;7,111;PARAMLOG_B-13
221;258,951;257,444;102,327;20,199;0;45,872;12;0;85,257;0;39;7,181;PARAMLOG_B-13
222;259,002;257,519;102,337;21,237;0;45,926;12;0;85,359;0;39;7,249;PARAMLOG_B-13
223;259,054;257,588;102,349;22,268;0;45,975;12;0;85,46;0;39;7,317;PARAMLOG_B-13
224;259,108;257,651;102,361;23,283;0;46,022;12;0;85,56;0;39;7,384;PARAMLOG_B-13
225;259,165;257,71;102,374;24,375;0;46,067;12;0;85,66;0;39;7,451;PARAMLOG_B-13
226;259,223;257,765;102,387;25,52;0;46,111;12;0;85,759;0;39;7,519;PARAMLOG_B-13
227;259,282;257,82;102,399;26,705;0;46,155;12;0;85,858;0;39;7,587;PARAMLOG_B-13
228;259,34;257,874;102,411;28,039;0;46,199;12;0;85,957;0;39;7,656;PARAMLOG_B-13
229;259,397;257,931;102,422;29,441;0;46,245;12;0;86,055;0;39;7,725;PARAMLOG_B-13
230;259,452;257,99;102,432;30,833;0;46,293;12;0;86,153;0;39;7,794;PARAMLOG_B-13
231;259,506;258,051;102,442;32,154;0;46,341;12;0;86,25;0;39;7,863;PARAMLOG_B-13
232;259,559;258,114;102,452;33,364;0;46,389;12;0;86,346;0;39;7,931;PARAMLOG_B-13
233;259,611;258,175;102,461;34,431;0;46,435;12;0;86,442;0;39;7,999;PARAMLOG_B-13
234;259,663;258,233;102,472;35,334;0;46,478;12;0;86,536;0;39;8,066;PARAMLOG_B-13
235;259,716;258,287;102,483;36,059;0;46,518;12;0;86,629;0;39;8,132;PARAMLOG_B-13
236;259,768;258,335;102,495;36,594;0;46,555;12;0;86,718;0;39;8,195;PARAMLOG_B-13
237;259,82;258,377;102,509;36,932;0;46,588;12;0;86,807;0;39;8,256;PARAMLOG_B-13
238;259,872;258,413;102,523;37,066;0;46,618;12;0;86,895;0;39;8,317;PARAMLOG_B-13
239;259,921;258,443;102,539;37,026;0;46,644;12;0;86,98;0;39;8,375;PARAMLOG_B-13
240;259,97;258,468;102,555;36,956;0;46,667;12;0;87,063;0;39;8,431;PARAMLOG_B-13
0;325,517;290,882;100,389;89,189;50,01;64,356;455,3;452,919;158,831;99;17;55,827;PARAMLOG_B-14
1;325,552;290,882;100,493;89,193;50,021;64,349;455,252;455,469;158,849;99;17;55,832;PARAMLOG_B-14
2;325,672;290,882;100,698;89,214;50,073;64,318;0;459,088;158,942;98;17;55,865;PARAMLOG_B-14
3;325,807;290,906;100,963;87,167;45,7;66,579;0;81,376;159,208;91;17;55,945;PARAMLOG_B-14
4;325,662;291,101;101,185;85,153;41,416;68,4;0;148,503;159,811;70;18;56,234;PARAMLOG_B-14
5;325,036;291,587;101,344;83,975;39,047;69,692;0;207,147;159,114;46;21;56,132;PARAMLOG_B-14
6;323,676;292,314;101,438;83,421;38,045;70,582;0;265,829;156,439;30;24;55,35;PARAMLOG_B-14
7;321,526;293,128;101,507;83,232;37,839;71,175;0;296,066;152,817;20;27;53,977;PARAMLOG_B-14
8;318,839;293,87;101,586;83,134;37,849;71,55;0;321,45;149,952;15;29;52,146;PARAMLOG_B-14
9;315,891;294,422;101,693;82,989;37,771;71,644;0;332,536;147,773;11;32;50,115;PARAMLOG_B-14
10;312,993;294,716;101,834;82,727;37,45;71,447;0;342,514;146,092;9;33;48,062;PARAMLOG_B-14
11;310,37;294,727;102,042;82,404;37,004;70,962;0;350,633;144,737;7;35;46,078;PARAMLOG_B-14
12;308,147;294,46;102,299;82,042;36,481;70,277;0;354,468;143,578;6;35;44,196;PARAMLOG_B-14
13;306,355;293,947;102,617;81,656;35,911;69,463;0;356,194;142,512;5;36;42,407;PARAMLOG_B-14
14;304,94;293,24;102,958;81,262;35,331;68,576;0;356,997;141,498;5;36;40,699;PARAMLOG_B-14
15;303,822;292,401;103,321;80,864;34,749;67,68;0;360,416;140,511;4;36;39,065;PARAMLOG_B-14
16;302,915;291,49;103,67;80,389;34,025;66,899;0;361,368;139,529;4;36;37,483;PARAMLOG_B-14
17;302,126;290,564;104,013;79,851;33,186;66,192;0;362,19;138,559;3;36;35,952;PARAMLOG_B-14
18;301,394;289,666;104,318;79,289;32,308;65,531;0;362,755;137,595;3;36;34,463;PARAMLOG_B-14
19;300,676;288,823;104,605;78,725;31,429;64,906;0;363,028;136,632;3;36;33,01;PARAMLOG_B-14
20;299,944;288,04;104,856;78,164;30,561;64,31;0;362,95;135,669;2;37;31,587;PARAMLOG_B-14
21;299,184;287,314;105,097;77,313;29,929;63,765;0;364,65;134,711;2;37;30,192;PARAMLOG_B-14
22;298,389;286,635;105,311;75,962;29,656;63,276;0;363,573;133,767;2;37;28,828;PARAMLOG_B-14
23;297,565;285,995;105,524;74,326;29,588;62,804;0;362,072;132,845;2;38;27,499;PARAMLOG_B-14
24;296,728;285,386;105,714;72,529;29,653;62,333;0;360,177;131,943;2;38;26,206;PARAMLOG_B-14
25;295,894;284,798;105,912;70,643;29,81;61,857;0;357,973;131,058;2;38;24,948;PARAMLOG_B-14
26;295,072;284,22;106,093;68,715;30,034;61,376;0;355,513;130,188;1;38;23,722;PARAMLOG_B-14
27;294,271;283,646;106,286;66,774;30,309;60,888;0;352,946;129,332;1;39;22,526;PARAMLOG_B-14
28;293,496;283,071;106,467;64,84;30,624;60,396;0;350,305;128,487;1;39;21,359;PARAMLOG_B-14
29;292,747;282,493;106,659;62,927;30,973;59,899;0;347,844;127,652;1;39;20,218;PARAMLOG_B-14
